genus,image_url,summary
Spicomacrurus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Spicomacrurus is a genus of rattails.
Ctenotrypauchen,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Ctenotrypauchen chinensis is a species of goby native to fresh waters of China. This species is the only known member of its genus.
Pseudocyclopinodes,,
Dracophyes,,
Cyatholaimus,,"This list of invertebrates of California lists invertebrate species (animals without a backbone) that are found in the US State of California. This list includes animals from the land, from freshwater, and from the ocean. The sequence of phyla is alphabetical. Species that are endemic to the State of California are indicated using an [e], introduced species with an [i], and invasive species with an [n]."
Longicyatholaimus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Cyatholaimidae is a family of nematodes belonging to the order Desmodorida. The family contains 20 genera most of which are found in marine environments.
Craspodema,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Cyatholaimidae is a family of nematodes belonging to the order Desmodorida. The family contains 20 genera most of which are found in marine environments.
Paracyatholaimus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Cyatholaimidae is a family of nematodes belonging to the order Desmodorida. The family contains 20 genera most of which are found in marine environments.
Latronema,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Choniolaimidae is a family of nematodes belonging to the order Desmodorida.
Onyx,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Agate-Quartz-49959.jpg/250px-Agate-Quartz-49959.jpg,"Oryx ( ORR-iks) is a genus consisting of four large antelope species called oryxes. Their pelage is pale with contrasting dark markings in the face and on the legs, and their long horns are almost straight and annulated. The exception is the scimitar oryx, which lacks dark markings on the legs, only has faint dark markings on the head, has an ochre neck, and has horns that are clearly decurved."
Leptolaimus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Leptolaimus is a genus of nematodes belonging to the family Leptolaimidae. The genus has almost cosmopolitan distribution.
Rhynchonema,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/20100417_005205_Zygnema.jpg/250px-20100417_005205_Zygnema.jpg,"Zygnema is a genus of freshwater filamentous thalloid alga comprising about 100 species. A terrestrial species, Z. terrestre, is known from India. Zygnema grows as a free-floating mass of filaments, although young plants may be found anchored to streambeds with a holdfast."
Rhabdocoma,,
Phyllolaimus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Cyatholaimidae is a family of nematodes belonging to the order Desmodorida. The family contains 20 genera most of which are found in marine environments.
Robbea,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Stilbonematinae is a subfamily of the nematode worm family Desmodoridae that is notable for its symbiosis with sulfur-oxidizing bacteria. == Systematics == Stilbonematinae Chitwood belongs to the family Desmodoridae in the order Desmodorida. Nine genera have been described.
Ionema,,
Nemella,,
Prooncholaimus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Oncholaimidae is a family of nematodes belonging to the order Enoplida.
Greeffiella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Desmoscolecida is an order of marine nematodes. It has just one suborder, Desmoscolecina, which itself has one superfamily, Desmoscolecoidea. In a worm of this order, the body tapers towards each end and is marked by a number of well-defined ridges."
Biarmifer,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Cyatholaimidae is a family of nematodes belonging to the order Desmodorida. The family contains 20 genera most of which are found in marine environments.
Adorus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Cyrtodactylus adorus is a species of gecko endemic to Queensland in Australia.
Pseudochromadora,,
Placopsilinella,,
Flintinoides,,
Nummoloculina,,
Quinqueloculina,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/QuinqueloculinaDonegalBay.jpg/250px-QuinqueloculinaDonegalBay.jpg,"Quinqueloculina is a genus of foraminifera in the family Miliolidae. As with all miliolids the test of Quinqueloculina is composed of imperforate, porcelaneous calcite, often giving them a yellowish tint. As with the Miliolidae, the chambers are arranged in various planes, with two chambers per whorl."
Gypsina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Proteuxoa gypsina is a moth of the family Noctuidae. It is found in South Australia and Western Australia.
Homalohedra,,"Paleontology or palaeontology is the study of prehistoric life forms on Earth through the examination of plant and animal fossils. This includes the study of body fossils, tracks (ichnites), burrows, cast-off parts, fossilised feces (coprolites), palynomorphs and chemical residues. Because humans have encountered fossils for millennia, paleontology has a long history both before and after becoming formalized as a science. This article records significant discoveries and events related to paleontology that occurred or were published in the year 2016."
Hippocrepinella,,
Psammatodendron,,
Ammoscalaria,,
Cuneata,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/%EB%B9%84%EC%88%98%EB%A6%AC_3.JPG/250px-%EB%B9%84%EC%88%98%EB%A6%AC_3.JPG,"Lespedeza cuneata is a species of flowering plant in the legume family known by the common names Chinese bushclover and sericea lespedeza, or just sericea. It is native to Asia and is present elsewhere as an introduced species and sometimes an invasive plant. Australian populations of Lespedeza juncea have sometimes been considered to belong to this species but are now considered to be distinct."
Discammina,,
Ammopemphix,,
Pilulina,,
Radicula,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Watercress_%282%29.JPG/250px-Watercress_%282%29.JPG,"Watercress or yellowcress (Nasturtium officinale) is a species of aquatic flowering plant in the cabbage family, Brassicaceae. Watercress is a rapidly growing perennial plant native to Eurasia. It is one of the oldest known leaf vegetables consumed by humans. Watercress and many of its relatives, such as garden cress, mustard, radish, and wasabi, are noteworthy for their piquant flavors."
Ammoglobigerina,,
Parahemingwayella,,
Cytheropteron,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Bulletin_429_Plate_XVI_A_Annona_Chalk.jpg/330px-Bulletin_429_Plate_XVI_A_Annona_Chalk.jpg,"The Annona Chalk is a geologic formation in Arkansas, Texas, Louisiana, and Oklahoma. It preserves fossils dating back to the Cretaceous period. The formation is a hard, thick-bedded to massive, slightly fossiliferous chalk."
Acanthocythereis,,
Buntonia,,"2023 in arthropod paleontology is a list of new arthropod fossil taxa, including arachnids, crustaceans, trilobites, and other arthropods (except insects, which have their own list) that were announced or described, as well as other significant arthropod paleontological discoveries and events which occurred in 2023."
Argilloecia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Pontocyprididae is a family of ostracods belonging to the order Podocopida. There are two kinds of appearances within the pontocyprididae. Abyssocypris and Argilloecia genera include strong antennas, short claw like swimming setae, and small caudal ramus."
Diplophrys,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Aplanonet3.jpg/250px-Aplanonet3.jpg,"Labyrinthulomycetes (ICNafp) or Labyrinthulea (ICZN) is a class of protists that produce a network of filaments or tubes, which serve as tracks for the cells to glide along and absorb nutrients for them. The two main groups are the labyrinthulids (or slime nets) and thraustochytrids. They are mostly marine, commonly found as parasites on algae and seagrasses or as decomposers on dead plant material."
Buzasina,,
Multifidella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Moitrelia boeticella is a species of snout moth. It is found in Spain and North Africa, including Tunisia. The wingspan is about 20 mm."
Dentostomina,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/QuinqueloculinaDonegalBay.jpg/250px-QuinqueloculinaDonegalBay.jpg,Quinqueloculininae is a subfamily in the family Miliolidae of miliolid foraminifera.
Siphonaperta,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/QuinqueloculinaDonegalBay.jpg/250px-QuinqueloculinaDonegalBay.jpg,Quinqueloculininae is a subfamily in the family Miliolidae of miliolid foraminifera.
Carterina,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Carterina is a genus in the family Trochamminidae, composing its own subfamily Carterininae. The genus is described from specimens gathered during the Challenger expedition's circumnavigation of the Earth from 1872-1876. The test (or shell) of Carterina begins as a low, free, umbilicate trochospiral (concavo-convexly coiled with a central depression) in the early growth stage, becoming attached and spreading irregularly in later stages. Chambers become partially subdivided by secondary septa, reaching as many a 15 per chamber in later chambers. Walls are composed of two sizes of fusiform spicules of low-Mg calcite, larger structural spicules in a ground mass of smaller spicules. The spicules are secreted by the protoplasm, crystallographic c-axes parallel to the elongation, and set parallel to the test surface. Carterina is known from the Eocene of Spain and is widespread in shallow tropical waters in the Holocene, but is unknown from intervening epochs. Carterina was previously included in the Geological Society of America's Treatise on Invertebrate Paleontology part C. in the Rotaliida as the superfamily Carterinacea."
Parabrizalina,,
Anomalinoides,,
Candeina,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Ammonia_tepida.jpg/250px-Ammonia_tepida.jpg,"Foraminifera ( fə-RAM-ə-NIH-fə-rə; Latin for ""hole bearers""; informally called ""forams"") are single-celled organisms, members of a phylum or class of Rhizarian protists characterized by streaming granular ectoplasm for catching food and other uses; and commonly an external shell (called a ""test"") of diverse forms and materials. Tests of chitin (found in some simple genera, and Textularia in particular) are believed to be the most primitive type. Most foraminifera are marine, the majority of which live on or within the seafloor sediment (i.e., are benthic, with different sized species playing a role within the macrobenthos, meiobenthos, and microbenthos), while a smaller number float in the water column at various depths (i.e., are planktonic), which belong to the suborder Globigerinina."
Triangulocypris,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Hvitmuslingkreps_Candona_candida.jpg/250px-Hvitmuslingkreps_Candona_candida.jpg,"Candonidae is a family of ostracods, containing around 25% of all known species of freshwater ostracods. Around 75% of genera in the family are endemic to a single zoogeographic region. It contains more than 500 species, of which more than 300 are endemic to the Palearctic realm."
Puncia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Punciidae is the only surviving family in the ostracod order Palaeocopida. Of the three known genera, Manawa is eyeless. No information available if Promanawa and Puncia have eyes or not."
Lagnea,,
Seabrookia,,
Euloxostomum,,
Parrelloides,,
Planoglabratella,,"A protist () is any eukaryotic organism (one with cells containing a nucleus) that is not an animal, plant, or fungus. The protists do not form a natural group, or clade, since they exclude certain eukaryotes with whom they share a common ancestor; but, like algae or invertebrates, the grouping is used for convenience. In some systems of biological classification, such as the popular five-kingdom scheme proposed by Robert Whittaker in 1969, the protists make up a kingdom called Protista, composed of ""organisms which are unicellular or unicellular-colonial and which form no tissues"". In the 21st century, the classification shifted toward a two-kingdom system of protists: Chromista (containing the chromalveolate, rhizarian and hacrobian groups) and Protozoa (containing excavates and all protists more closely related to animals and fungi). The following groups contain protists. The clade Opisthokonta also contains the animals and the fungi, and the kingdom Archaeplastida also contains algae and plants. Legend: * Lack of molecular data. † Extinct, or exclusively fossil taxon. ? Uncertain position, reserved for above-genus taxa. (P) Paraphyletic or polyphyletic taxon. (P?) Potentially paraphyletic or polyphyletic taxon. (=...) Taxonomic synonym. (...) Same taxon in a different code of nomenclature."
Dyocibicides,,
Entolingulina,,
Agglutinella,,
Coscinospira,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Peneroplis_planatus.jpg/250px-Peneroplis_planatus.jpg,Peneroplidae is a family of foraminifera in the superfamily Soritoidea.
Krebsina,,
Conotrochammina,,
Pyrulinoides,,
Saccamminis,,
Conicospirillina,,
Ceratestina,,
Orthocera,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Orthoceras_BW.jpg/250px-Orthoceras_BW.jpg,"Orthoceras, from Ancient Greek ὀρθός (orthós), meaning ""straight"", and κέρας (kéras), meaning ""horn"", is a genus of extinct nautiloid cephalopod restricted to Middle Ordovician-aged marine limestones of the Baltic States and Sweden. This genus is sometimes called Orthoceratites and misspelled as Orthocera, Orthocerus, or Orthoceros. Orthoceras was formerly thought to have had a worldwide distribution due to the genus' use as a wastebasket taxon for numerous species of conical-shelled nautiloids throughout the Paleozoic and Triassic."
Rubratella,,"A protist () is any eukaryotic organism (one with cells containing a nucleus) that is not an animal, plant, or fungus. The protists do not form a natural group, or clade, since they exclude certain eukaryotes with whom they share a common ancestor; but, like algae or invertebrates, the grouping is used for convenience. In some systems of biological classification, such as the popular five-kingdom scheme proposed by Robert Whittaker in 1969, the protists make up a kingdom called Protista, composed of ""organisms which are unicellular or unicellular-colonial and which form no tissues"". In the 21st century, the classification shifted toward a two-kingdom system of protists: Chromista (containing the chromalveolate, rhizarian and hacrobian groups) and Protozoa (containing excavates and all protists more closely related to animals and fungi). The following groups contain protists. The clade Opisthokonta also contains the animals and the fungi, and the kingdom Archaeplastida also contains algae and plants. Legend: * Lack of molecular data. † Extinct, or exclusively fossil taxon. ? Uncertain position, reserved for above-genus taxa. (P) Paraphyletic or polyphyletic taxon. (P?) Potentially paraphyletic or polyphyletic taxon. (=...) Taxonomic synonym. (...) Same taxon in a different code of nomenclature."
Mesosigmoilina,,
Leptohalysis,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/World_location_map_%28equirectangular_180%29.svg/330px-World_location_map_%28equirectangular_180%29.svg.png,"The Challenger Deep is the deepest known point of the seabed of Earth, located in the western Pacific Ocean at the southern end of the Mariana Trench, in the ocean territory of the Federated States of Micronesia. The GEBCO Gazetteer of Undersea Feature Names indicates that the feature is situated at 11°22.4′N 142°35.5′E and has an approximated maximum depth of 10,903 to 11,009 m (35,771 to 36,119 ft). below sea lavel."
Bradyleberis,,
Pseudolachlanella,,
Spirolocammina,,
Remaneicella,,
Textilaria,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Heterohelix is an extinct genus of foraminifera belonging to the family Heterohelicidae of the superfamily Heterohelicoidea and the suborder Globigerinina. Its type species is Heterohelix americana (formerly Textilaria americana).
Trachyleberis,,"This list of fossil arthropods described in 2015 is a list of new taxa of trilobites, fossil insects, crustaceans, arachnids and other fossil arthropods of every kind that have been described during the year 2015. The list only includes taxa at the level of genus or species."
Borovina,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Trebic_mc_borovina.svg/250px-Trebic_mc_borovina.svg.png,"Borovina is one of the town districts of Třebíč in the Czech Republic and it has a so-called new part and old part. In old part there are mainly family houses, then in younger part of Borovina there are many panel blocks of flats and it is near the market town of Stařeč and it was built in the seventies of twentieth century. The new part is situated in Valley of the Stařečský potok (Stařeč brook) and also there is situated Borovinský rybník (Pond of Borovina) A lot of staff working for Dukovany Nuclear Power Station live in Borovina district."
Neogallitellia,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Ammonia_tepida.jpg/250px-Ammonia_tepida.jpg,"Foraminifera ( fə-RAM-ə-NIH-fə-rə; Latin for ""hole bearers""; informally called ""forams"") are single-celled organisms, members of a phylum or class of Rhizarian protists characterized by streaming granular ectoplasm for catching food and other uses; and commonly an external shell (called a ""test"") of diverse forms and materials. Tests of chitin (found in some simple genera, and Textularia in particular) are believed to be the most primitive type. Most foraminifera are marine, the majority of which live on or within the seafloor sediment (i.e., are benthic, with different sized species playing a role within the macrobenthos, meiobenthos, and microbenthos), while a smaller number float in the water column at various depths (i.e., are planktonic), which belong to the suborder Globigerinina."
Haeuslerella,,
Finmarchinella,,
Thalassopterus,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Thalassopterus zancleus is a species of swimming sea slug, a shell-less pelagic marine opisthobranch gastropod mollusk in the family Clionidae. Thalassopterus zancleus is the only species in the monotypic genus Thalassopterus. It is known only from juveniles stages."
Tinerfe,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Ctneophore_-_Flickr_-_NOAA_Ocean_Exploration_%5E_Research.jpg/250px-Ctneophore_-_Flickr_-_NOAA_Ocean_Exploration_%5E_Research.jpg,"Thalassocalyce is a genus of ctenophore, or comb jellies, known from the California Coast, Gulf of Mexico, and west north Atlantic. It is represented by a single species, Thalassocalyce inconstans, which is the only species in the family Thalassocalycidae and the order Thalassocalycida. T. inconstans is a pelagic ctenophore typically occurring in upper-mesopelagic depths, but has been observed at depths up to 3,500 m in Monterey Canyon. Due to their fragility, gelatinous zooplankton are inherently difficult to sample by traditional methods (i.e. net tows), and among ctenophorans Thalassocalyce inconstans is especially fragile having thin, flaccid tissues, likely contributing to broad under-sampling. The individual collection of undamaged specimens via scuba and novel instrumentation (e.g. Remotely Operated Vehicles, submersibles, and imaging systems) has allowed for more robust investigation of T. inconstans."
Duobrachium,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Duobrachium_sparksae_on_10_April_2015.png/250px-Duobrachium_sparksae_on_10_April_2015.png,"Duobrachium is a monotypic genus of comb jellies (Ctenophora) belonging to the order Cydippida, family unknown. The only known species is Duobrachium sparksae. == Discovery == During Océano Profundo 2015 , an expedition to explore seamounts, oceanic trenches, and submarine troughs off Puerto Rico, shore-based scientists of the National Oceanic and Atmospheric Administration's (NOAA's) National Marine Fisheries Service using the remotely operated undersea vehicle Deep Discoverer deployed from the research ship NOAAS Okeanos Explorer captured video footage of three specimens of Duobrachium sparksae, a previously unknown species of comb jelly (Ctenophora), on April 10."
Ramoliva,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Ramoliva is a monotypic genus of sea snail in the family Columbellidae. Its sole accepted species is Ramoliva adiorygma.
Porosalvania,,
Membras,https://upload.wikimedia.org/wikipedia/commons/0/04/Clupea_harengus.png,"Atlantic herring (Clupea harengus) is a herring in the family Clupeidae. It is one of the most abundant fish species in the world. Atlantic herrings can be found on both sides of the northern Atlantic Ocean, congregating in large schools. They can grow up to 45 centimetres (18 in) in length and weigh up to 1.1 kilograms (2.4 lb). They feed on copepods, krill and small fish, while their natural predators are seals, whales, cod and other larger fish. The Atlantic herring fishery has long been an important part of the economy of New England and the Atlantic provinces of Canada. This is because the fish congregate relatively near to the coast in massive schools, notably in the cold waters of the semi-enclosed Gulf of Maine and Gulf of St. Lawrence. North Atlantic herring schools have been measured up to 4 cubic kilometres (0.96 cu mi) in size, containing an estimated four billion fish."
Amamiichthys,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Status_iucn3.1_VU.svg/250px-Status_iucn3.1_VU.svg.png,"Amamiichthys is a monospecific genus of marine ray-finned fish belonging to the family Sparidae, the seabreams and porgies. Its only species is Amamiichthys matsubarai, the Japanese blue-spotted seabream or hosheirenko. This species is endemic to the Amami Islands of southern Japan."
Wanganella,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Awm118509.jpg/330px-Awm118509.jpg,"MS Wanganella was an Australian-registered ocean liner built by Harland and Wolff that entered service on the trans-Tasman route in 1933. Originally named Achimota, she was acquired by Huddart Parker after the original sale to Elder Dempster Lines fell through. Renamed Wanganella, the ship sailed between New Zealand and Australia until 1941, when she was converted into a hospital ship."
Phytia,,
Paradoxella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,Coleophora paradoxella is a moth of the family Coleophoridae. It is found in southern Russia and China.
Ptycheulimella,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Ptycheulimella is a genus of sea snails, marine gastropod mollusks in the family Pyramidellidae, the pyrams and their allies. == Description == The shell has an elongate-conic shape. The axial sculpture consists of obsolete ribs, frequently only shown in the early turns of the teleoconch."
Poecilia,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Poecilia_latipinna.jpg/250px-Poecilia_latipinna.jpg,"Poecilia is a genus of fishes in the family Poeciliidae of the order Cyprinodontiformes. These livebearers are native to fresh, brackish and salt water in the Americas, and some species in the genus are euryhaline. A few have adapted to living in waters that contain high levels of toxic hydrogen sulfide (H2S) and a population of P. mexicana lives in caves (other populations of this species are surface-living)."
Griceus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/An_account_of_the_Crustacea_of_Norway%2C_with_short_descriptions_and_figures_of_all_the_species_%281901%29_%2816768840891%29.jpg/250px-An_account_of_the_Crustacea_of_Norway%2C_with_short_descriptions_and_figures_of_all_the_species_%281901%29_%2816768840891%29.jpg,Arietellidae is a family of copepods belonging to the order Calanoida.
Microra,,
Neopontella,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/An_account_of_the_Crustacea_of_Norway%2C_with_short_descriptions_and_figures_of_all_the_species_%281901%29_%2816562745427%29.jpg/250px-An_account_of_the_Crustacea_of_Norway%2C_with_short_descriptions_and_figures_of_all_the_species_%281901%29_%2816562745427%29.jpg,Parapontellidae is a family of copepods belonging to the order Calanoida.
Paralubbockia,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Paralubbockia longipedia is a species of copepod, and the only member of the family Paralubbockiidae. The family is characterised by the ventral position of the fifth legs, the possession of a separate maxillary palp, and the form of the endopods of the legs and antennae. The closest relatives of Paralubbockia are the family Oncaeidae."
Easmithia,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Divaricella_huttoniana_%28rotated%29.jpg/250px-Divaricella_huttoniana_%28rotated%29.jpg,"Lucinidae, common name hatchet shells, is a family of saltwater clams, marine bivalve molluscs. These bivalves are remarkable for their endosymbiosis with sulphide-oxidizing bacteria. == Characteristics == The members of this family have a worldwide distribution."
Takirissoina,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Zebina_paivensis_01.jpg/250px-Zebina_paivensis_01.jpg,"Zebina is a genus of minute sea snails, marine gastropod mollusks or micromollusks in the family Zebinidae."
Salitra,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Donovania_bourguignati_%28MNHN-IM-2000-33833%29.jpeg/250px-Donovania_bourguignati_%28MNHN-IM-2000-33833%29.jpeg,"Salitra is a genus of sea snails, marine gastropod mollusks in the family Columbellidae; the dove snails."
Collatus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Collatus_parvus_%28MNHN-IM-2000-33895%29_001.jpeg/250px-Collatus_parvus_%28MNHN-IM-2000-33895%29_001.jpeg,"Collatus is a genus of very small sea snails, marine gastropod mollusks in the family Vitrinellidae. These snails possess an operculum."
Fusinus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Fusinus_inglorius_002.jpg/250px-Fusinus_inglorius_002.jpg,"Fusinus is a genus of small to large sea snails, marine gastropod molluscs in the family Fasciolariidae, the spindle snails and tulip snails. == Fossil records == This genus is known in the fossil records from the Cretaceous to the Quaternary (age range: from 94.3 to 0.0 million years ago). Fossils are found in the marine strata all over the world."
Phos,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Antillophos_usquamaris_%28MNHN-IM-2000-9332%29.jpeg/250px-Antillophos_usquamaris_%28MNHN-IM-2000-9332%29.jpeg,"Phos usquamaris is a species of sea snail, a marine gastropod mollusc in the family Nassariidae, the true whelks and the like."
Hyalorisia,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Hyalorisia_madagascarensis_%28MNHN-IM-2007-39090%29_004.jpeg/250px-Hyalorisia_madagascarensis_%28MNHN-IM-2007-39090%29_004.jpeg,"Hyalorisia is a genus of small sea snails, marine gastropod mollusks in the family Capulidae, the cap snails."
Ancillina,,
Indomitrella,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Indomitrella_conspersa_001.jpg/250px-Indomitrella_conspersa_001.jpg,"Indomitrella is a genus of sea snails, marine gastropod mollusks in the family Columbellidae, the dove snails."
Latiromitra,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Latiromitra_cacozeliana_%28MNHN-IM-2000-30174%29.jpeg/250px-Latiromitra_cacozeliana_%28MNHN-IM-2000-30174%29.jpeg,"Latiromitra is a genus of sea snails, marine gastropod mollusks in the family Costellariidae."
Calliotropis,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Calliotropis_calcarata_001.jpg/250px-Calliotropis_calcarata_001.jpg,"Calliotropis is a genus of sea snails, marine gastropod mollusks in the family Eucyclidae. == Taxonomy == According to the taxonomy of the Gastropoda by Bouchet & Rocroi) the genus Calliotropis is placed in the subfamily Calliotropinae within the family Chilodontidae. New insights into the taxonomy of the Seguenzioidea were provided by Kano . According to the taxonomy of the Gastropoda by Bouchet & Rocroi, 2005) the genus Calliotropis is placed in the subfamily Calliotropinae within the family Chilodontidae.
New insights into the taxonomy of the Seguenzioidea were provided by Kano (2007)."
Imbricaria,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Imbricaria_baisei_01.JPG/250px-Imbricaria_baisei_01.JPG,"Imbricaria is a genus of sea snails, marine gastropod mollusk in the family Mitridae, the miters or miter snails. Species from this genus can be found in the Indian Ocean along Chagos and Mauritius."
Ranella,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Mayena_australasia_australasia_%28underside%29.JPG/250px-Mayena_australasia_australasia_%28underside%29.JPG,Manelli is an Italian surname.
Bouchetia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Bouchetia_wareni_%28MNHN-IM-2007-36941%29.jpeg/250px-Bouchetia_wareni_%28MNHN-IM-2007-36941%29.jpeg,"Bouchetia is a genus of sea snails, marine gastropod mollusks in the family Muricidae, the murex snails or rock snails. This genus was named after the malacologist Philippe Bouchet. It has become a synonym of Paziella (Bouchetia) Houart & Héros, itself an alternate representation of Paziella Jousseaume"
Parvamussium,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Propeamussiidae_-_Propeamussium_eocenicum.JPG/250px-Propeamussiidae_-_Propeamussium_eocenicum.JPG,"Propeamussium is a genus of saltwater clams, marine bivalve mollusks in the order Ostreoida. Living representatives of the genus enjoy a global distribution. The Global Biodiversity Information Facility lists 50 accepted species."
Ciclopecten,https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Argopecten_irradians.jpg/250px-Argopecten_irradians.jpg,"The scalp is the area of the head where head hair grows. It is made up of skin, layers of connective and fibrous tissues, and the membrane of the skull. Anatomically, the scalp is part of the epicranium, a collection of structures covering the cranium."
